video_id,psnr_mean,ssim_mean
v_RopeClimbing_g17_c02.avi,35.33642672728387,0.9189341744861087
v_Punch_g15_c04.avi,35.454532103570024,0.9191258273522059
v_PlayingTabla_g13_c01.avi,32.146946406103346,0.8912974715232849
v_PlayingViolin_g03_c01.avi,34.56115180069305,0.8973947032380499
v_BrushingTeeth_g08_c01.avi,34.02179056332005,0.9111627601505665
v_BlowingCandles_g07_c03.avi,31.24111286021496,0.8446991462707519
v_Drumming_g24_c01.avi,32.57157572457411,0.8674112013975779
v_BaseballPitch_g12_c04.avi,31.76839110906446,0.8556514432032903
v_BrushingTeeth_g07_c02.avi,37.29426067561511,0.9534328251946962
v_JugglingBalls_g18_c03.avi,36.27305347031108,0.9294927672464021
v_Billiards_g02_c01.avi,30.52925537657825,0.7587040189121451
v_ApplyEyeMakeup_g11_c05.avi,37.44634091511416,0.9610238787200716
v_SalsaSpin_g17_c01.avi,35.807261798544964,0.9308812855964615
v_CliffDiving_g12_c03.avi,34.63494454378147,0.8907434314857294
v_WritingOnBoard_g05_c01.avi,37.29643076915548,0.9535731242762672
v_Drumming_g09_c02.avi,32.66938655638024,0.8633024744689465
v_ApplyEyeMakeup_g23_c01.avi,34.873833488753554,0.9261571451469705
v_BreastStroke_g22_c02.avi,38.16164599548513,0.9515228480839533
v_WritingOnBoard_g02_c01.avi,33.764029005808375,0.8881599254946891
v_LongJump_g05_c04.avi,31.785204644359936,0.8416201336817308
v_BaseballPitch_g23_c03.avi,32.37564336136385,0.8199731165017837
v_Swing_g11_c06.avi,33.738490134326156,0.8711639946675396
v_BoxingSpeedBag_g14_c04.avi,36.159822637923476,0.9292010813951492
v_MilitaryParade_g15_c01.avi,31.193053886671198,0.8099254680176576
v_PullUps_g18_c02.avi,35.65806138658557,0.9059333826710538
v_PlayingDaf_g06_c05.avi,36.714204904024776,0.9426650921767732
v_TrampolineJumping_g21_c03.avi,30.863445548102785,0.7788165911513182
v_HulaHoop_g11_c02.avi,35.43224881331994,0.9264663979411125
v_PullUps_g21_c03.avi,30.894159473258444,0.8378114022843824
v_UnevenBars_g10_c01.avi,31.898204517668198,0.7892697510265169
v_HorseRiding_g02_c02.avi,33.976574292500004,0.8766197214523951
v_Skijet_g18_c02.avi,32.817411441549616,0.8372288852790152
v_Shotput_g20_c01.avi,32.283619290794775,0.8157308412634808
v_TableTennisShot_g22_c01.avi,35.323134223211476,0.92391632938385
v_PoleVault_g10_c03.avi,33.16104680391503,0.8640031529423406
v_TableTennisShot_g25_c06.avi,34.70037460264703,0.8922000571330022
v_HulaHoop_g23_c02.avi,32.7982261467652,0.8136431051463615
v_BodyWeightSquats_g21_c01.avi,31.89085250573042,0.8189978880040786
v_BodyWeightSquats_g11_c03.avi,37.60298084157798,0.9530579413092414
v_CliffDiving_g02_c04.avi,38.42766193585515,0.9460415985526108
v_IceDancing_g10_c04.avi,36.821210553313406,0.9460791386810004
v_Rowing_g05_c04.avi,34.75871783409185,0.9219908206395699
v_HorseRiding_g02_c07.avi,36.21045534805121,0.9170347372690837
v_LongJump_g21_c01.avi,34.02323112612786,0.8940274664911173
v_PizzaTossing_g17_c01.avi,35.942543947269314,0.9410441073965519
v_BandMarching_g03_c05.avi,33.38352342093592,0.900725163353814
v_GolfSwing_g11_c06.avi,33.58103359156402,0.8716231945789221
v_TaiChi_g02_c04.avi,35.92848362455777,0.9452496021114595
v_CuttingInKitchen_g23_c04.avi,32.04270148585798,0.8762271109518114
v_Surfing_g18_c02.avi,38.74962320578252,0.9572086603410782
